Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,1162,3,1
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,125,3,2
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,356,3,3
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,29,3,4
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,176,3,5
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,1576,4,1
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,136,4,2
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,250,4,3
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,63,4,4
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,219,4,5
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,1724,5,1
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,231,5,2
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,338,5,3
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,142,5,4
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,301,5,5
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,112,6,1
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,6,2
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,6,3
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,6,4
2020-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,6,5
2020-01-01,7,Horta-Guinardó,37,el Carmel,72,1,1
2020-01-01,7,Horta-Guinardó,37,el Carmel,23,1,2
2020-01-01,7,Horta-Guinardó,37,el Carmel,1091,1,3
2020-01-01,7,Horta-Guinardó,37,el Carmel,..,1,4
2020-01-01,7,Horta-Guinardó,37,el Carmel,21,1,5
2020-01-01,7,Horta-Guinardó,37,el Carmel,1331,2,1
2020-01-01,7,Horta-Guinardó,37,el Carmel,200,2,2
2020-01-01,7,Horta-Guinardó,37,el Carmel,4062,2,3
2020-01-01,7,Horta-Guinardó,37,el Carmel,67,2,4
2020-01-01,7,Horta-Guinardó,37,el Carmel,1185,2,5
2020-01-01,7,Horta-Guinardó,37,el Carmel,4641,3,1
2020-01-01,7,Horta-Guinardó,37,el Carmel,342,3,2
2020-01-01,7,Horta-Guinardó,37,el Carmel,1762,3,3
2020-01-01,7,Horta-Guinardó,37,el Carmel,160,3,4
2020-01-01,7,Horta-Guinardó,37,el Carmel,2122,3,5
2020-01-01,7,Horta-Guinardó,37,el Carmel,..,3,6
2020-01-01,7,Horta-Guinardó,37,el Carmel,3179,4,1
2020-01-01,7,Horta-Guinardó,37,el Carmel,219,4,2
2020-01-01,7,Horta-Guinardó,37,el Carmel,686,4,3
2020-01-01,7,Horta-Guinardó,37,el Carmel,239,4,4
2020-01-01,7,Horta-Guinardó,37,el Carmel,2010,4,5
2020-01-01,7,Horta-Guinardó,37,el Carmel,1787,5,1
2020-01-01,7,Horta-Guinardó,37,el Carmel,197,5,2
2020-01-01,7,Horta-Guinardó,37,el Carmel,425,5,3
2020-01-01,7,Horta-Guinardó,37,el Carmel,368,5,4
2020-01-01,7,Horta-Guinardó,37,el Carmel,1383,5,5
2020-01-01,7,Horta-Guinardó,37,el Carmel,..,5,6
2020-01-01,7,Horta-Guinardó,37,el Carmel,367,6,1
2020-01-01,7,Horta-Guinardó,37,el Carmel,19,6,2
2020-01-01,7,Horta-Guinardó,37,el Carmel,17,6,3
2020-01-01,7,Horta-Guinardó,37,el Carmel,5,6,4
2020-01-01,7,Horta-Guinardó,37,el Carmel,92,6,5
2020-01-01,7,Horta-Guinardó,38,la Teixonera,23,1,1
2020-01-01,7,Horta-Guinardó,38,la Teixonera,5,1,2
2020-01-01,7,Horta-Guinardó,38,la Teixonera,330,1,3
2020-01-01,7,Horta-Guinardó,38,la Teixonera,6,1,5
2020-01-01,7,Horta-Guinardó,38,la Teixonera,475,2,1
2020-01-01,7,Horta-Guinardó,38,la Teixonera,80,2,2
2020-01-01,7,Horta-Guinardó,38,la Teixonera,1282,2,3
2020-01-01,7,Horta-Guinardó,38,la Teixonera,23,2,4
2020-01-01,7,Horta-Guinardó,38,la Teixonera,413,2,5
2020-01-01,7,Horta-Guinardó,38,la Teixonera,1639,3,1
2020-01-01,7,Horta-Guinardó,38,la Teixonera,127,3,2
2020-01-01,7,Horta-Guinardó,38,la Teixonera,592,3,3
2020-01-01,7,Horta-Guinardó,38,la Teixonera,59,3,4
2020-01-01,7,Horta-Guinardó,38,la Teixonera,687,3,5
2020-01-01,7,Horta-Guinardó,38,la Teixonera,1381,4,1
2020-01-01,7,Horta-Guinardó,38,la Teixonera,103,4,2
2020-01-01,7,Horta-Guinardó,38,la Teixonera,267,4,3
2020-01-01,7,Horta-Guinardó,38,la Teixonera,97,4,4
2020-01-01,7,Horta-Guinardó,38,la Teixonera,716,4,5
2020-01-01,7,Horta-Guinardó,38,la Teixonera,827,5,1
2020-01-01,7,Horta-Guinardó,38,la Teixonera,109,5,2
2020-01-01,7,Horta-Guinardó,38,la Teixonera,203,5,3
2020-01-01,7,Horta-Guinardó,38,la Teixonera,137,5,4
2020-01-01,7,Horta-Guinardó,38,la Teixonera,637,5,5
2020-01-01,7,Horta-Guinardó,38,la Teixonera,..,5,6
2020-01-01,7,Horta-Guinardó,38,la Teixonera,142,6,1
2020-01-01,7,Horta-Guinardó,38,la Teixonera,11,6,2
2020-01-01,7,Horta-Guinardó,38,la Teixonera,5,6,3
2020-01-01,7,Horta-Guinardó,38,la Teixonera,27,6,5
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,34,1,1
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,7,1,2
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,219,1,3
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,5,1,4
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,1,5
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,311,2,1
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,60,2,2
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,665,2,3
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,7,2,4
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,241,2,5
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,883,3,1
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,112,3,2
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,290,3,3
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,38,3,4
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,434,3,5
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,3,6
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,832,4,1
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,80,4,2
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,189,4,3
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,43,4,4
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,506,4,5
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,551,5,1
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,82,5,2
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,184,5,3
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,77,5,4
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,453,5,5
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,5,6
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,69,6,1
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,11,6,2
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,6,6,3
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,..,6,4
2020-01-01,7,Horta-Guinardó,39,Sant Genís dels Agudells,30,6,5
2020-01-01,7,Horta-Guinardó,40,Montbau,41,1,1
2020-01-01,7,Horta-Guinardó,40,Montbau,16,1,2
2020-01-01,7,Horta-Guinardó,40,Montbau,153,1,3
2020-01-01,7,Horta-Guinardó,40,Montbau,..,1,4
2020-01-01,7,Horta-Guinardó,40,Montbau,..,1,5
2020-01-01,7,Horta-Guinardó,40,Montbau,242,2,1
2020-01-01,7,Horta-Guinardó,40,Montbau,59,2,2
2020-01-01,7,Horta-Guinardó,40,Montbau,325,2,3
2020-01-01,7,Horta-Guinardó,40,Montbau,..,2,4
2020-01-01,7,Horta-Guinardó,40,Montbau,93,2,5
2020-01-01,7,Horta-Guinardó,40,Montbau,614,3,1
2020-01-01,7,Horta-Guinardó,40,Montbau,88,3,2
2020-01-01,7,Horta-Guinardó,40,Montbau,174,3,3
2020-01-01,7,Horta-Guinardó,40,Montbau,14,3,4
2020-01-01,7,Horta-Guinardó,40,Montbau,212,3,5
2020-01-01,7,Horta-Guinardó,40,Montbau,716,4,1
2020-01-01,7,Horta-Guinardó,40,Montbau,72,4,2
2020-01-01,7,Horta-Guinardó,40,Montbau,118,4,3
2020-01-01,7,Horta-Guinardó,40,Montbau,25,4,4
2020-01-01,7,Horta-Guinardó,40,Montbau,264,4,5
2020-01-01,7,Horta-Guinardó,40,Montbau,578,5,1
2020-01-01,7,Horta-Guinardó,40,Montbau,94,5,2
2020-01-01,7,Horta-Guinardó,40,Montbau,166,5,3
2020-01-01,7,Horta-Guinardó,40,Montbau,60,5,4
2020-01-01,7,Horta-Guinardó,40,Montbau,373,5,5
2020-01-01,7,Horta-Guinardó,40,Montbau,42,6,1
2020-01-01,7,Horta-Guinardó,40,Montbau,..,6,3
2020-01-01,7,Horta-Guinardó,40,Montbau,5,6,5
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,14,1,1
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,10,1,2
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,89,1,3
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,1,5
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,185,2,1
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,54,2,2
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,492,2,3
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,14,2,4
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,60,2,5
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,601,3,1
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,81,3,2
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,292,3,3
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,21,3,4
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,159,3,5
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,843,4,1
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,85,4,2
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,232,4,3
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,43,4,4
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,202,4,5
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,791,5,1
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,158,5,2
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,289,5,3
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,51,5,4
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,311,5,5
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,49,6,1
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,6,2
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,6,3
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,..,6,4
2020-01-01,7,Horta-Guinardó,41,la Vall d'Hebron,11,6,5
2020-01-01,7,Horta-Guinardó,42,la Clota,5,1,1
2020-01-01,7,Horta-Guinardó,42,la Clota,10,1,3
2020-01-01,7,Horta-Guinardó,42,la Clota,..,1,5
2020-01-01,7,Horta-Guinardó,42,la Clota,29,2,1
2020-01-01,7,Horta-Guinardó,42,la Clota,..,2,2
2020-01-01,7,Horta-Guinardó,42,la Clota,30,2,3
2020-01-01,7,Horta-Guinardó,42,la Clota,30,2,5
2020-01-01,7,Horta-Guinardó,42,la Clota,101,3,1
2020-01-01,7,Horta-Guinardó,42,la Clota,8,3,2
2020-01-01,7,Horta-Guinardó,42,la Clota,18,3,3
2020-01-01,7,Horta-Guinardó,42,la Clota,..,3,4
2020-01-01,7,Horta-Guinardó,42,la Clota,28,3,5
2020-01-01,7,Horta-Guinardó,42,la Clota,84,4,1
2020-01-01,7,Horta-Guinardó,42,la Clota,..,4,2
2020-01-01,7,Horta-Guinardó,42,la Clota,13,4,3
2020-01-01,7,Horta-Guinardó,42,la Clota,6,4,4
2020-01-01,7,Horta-Guinardó,42,la Clota,36,4,5
2020-01-01,7,Horta-Guinardó,42,la Clota,103,5,1
2020-01-01,7,Horta-Guinardó,42,la Clota,18,5,2
2020-01-01,7,Horta-Guinardó,42,la Clota,15,5,3
2020-01-01,7,Horta-Guinardó,42,la Clota,5,5,4
2020-01-01,7,Horta-Guinardó,42,la Clota,30,5,5
2020-01-01,7,Horta-Guinardó,42,la Clota,5,6,1
2020-01-01,7,Horta-Guinardó,42,la Clota,..,6,2
2020-01-01,7,Horta-Guinardó,42,la Clota,..,6,5
2020-01-01,7,Horta-Guinardó,43,Horta,126,1,1
2020-01-01,7,Horta-Guinardó,43,Horta,35,1,2
2020-01-01,7,Horta-Guinardó,43,Horta,616,1,3
2020-01-01,7,Horta-Guinardó,43,Horta,5,1,4
2020-01-01,7,Horta-Guinardó,43,Horta,16,1,5
2020-01-01,7,Horta-Guinardó,43,Horta,1315,2,1
2020-01-01,7,Horta-Guinardó,43,Horta,272,2,2
2020-01-01,7,Horta-Guinardó,43,Horta,2269,2,3
2020-01-01,7,Horta-Guinardó,43,Horta,90,2,4
2020-01-01,7,Horta-Guinardó,43,Horta,850,2,5
2020-01-01,7,Horta-Guinardó,43,Horta,3227,3,1
2020-01-01,7,Horta-Guinardó,43,Horta,320,3,2
2020-01-01,7,Horta-Guinardó,43,Horta,1021,3,3
2020-01-01,7,Horta-Guinardó,43,Horta,80,3,4
2020-01-01,7,Horta-Guinardó,43,Horta,1360,3,5
2020-01-01,7,Horta-Guinardó,43,Horta,3978,4,1
2020-01-01,7,Horta-Guinardó,43,Horta,345,4,2
2020-01-01,7,Horta-Guinardó,43,Horta,693,4,3
2020-01-01,7,Horta-Guinardó,43,Horta,161,4,4
2020-01-01,7,Horta-Guinardó,43,Horta,1391,4,5
2020-01-01,7,Horta-Guinardó,43,Horta,3418,5,1
2020-01-01,7,Horta-Guinardó,43,Horta,462,5,2
2020-01-01,7,Horta-Guinardó,43,Horta,663,5,3
2020-01-01,7,Horta-Guinardó,43,Horta,253,5,4
2020-01-01,7,Horta-Guinardó,43,Horta,1206,5,5
2020-01-01,7,Horta-Guinardó,43,Horta,279,6,1
2020-01-01,7,Horta-Guinardó,43,Horta,21,6,2
2020-01-01,7,Horta-Guinardó,43,Horta,8,6,3
2020-01-01,7,Horta-Guinardó,43,Horta,..,6,4
2020-01-01,7,Horta-Guinardó,43,Horta,61,6,5
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,109,1,1
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,45,1,2
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,511,1,3
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,..,1,4
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,1,5
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,976,2,1
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,261,2,2
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2087,2,3
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,67,2,4
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,893,2,5
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2835,3,1
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,343,3,2
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1170,3,3
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,84,3,4
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1537,3,5
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3396,4,1
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,333,4,2
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,746,4,3
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,134,4,4
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1492,4,5
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,..,4,6
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2887,5,1
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,407,5,2
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,687,5,3
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,235,5,4
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1244,5,5
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,236,6,1
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,6,2
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,6,3
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,6,4
2020-01-01,8,Nou Barris,44,Vilapicina i la Torre Llobeta,60,6,5
2020-01-01,8,Nou Barris,45,Porta,106,1,1
2020-01-01,8,Nou Barris,45,Porta,46,1,2
2020-01-01,8,Nou Barris,45,Porta,691,1,3
2020-01-01,8,Nou Barris,45,Porta,9,1,4
2020-01-01,8,Nou Barris,45,Porta,17,1,5
2020-01-01,8,Nou Barris,45,Porta,1079,2,1
2020-01-01,8,Nou Barris,45,Porta,260,2,2
2020-01-01,8,Nou Barris,45,Porta,2612,2,3
2020-01-01,8,Nou Barris,45,Porta,83,2,4
2020-01-01,8,Nou Barris,45,Porta,1547,2,5
2020-01-01,8,Nou Barris,45,Porta,2808,3,1
2020-01-01,8,Nou Barris,45,Porta,356,3,2
2020-01-01,8,Nou Barris,45,Porta,1209,3,3
2020-01-01,8,Nou Barris,45,Porta,112,3,4
2020-01-01,8,Nou Barris,45,Porta,2382,3,5
2020-01-01,8,Nou Barris,45,Porta,2921,4,1
2020-01-01,8,Nou Barris,45,Porta,295,4,2
2020-01-01,8,Nou Barris,45,Porta,638,4,3
2020-01-01,8,Nou Barris,45,Porta,137,4,4
2020-01-01,8,Nou Barris,45,Porta,2174,4,5
2020-01-01,8,Nou Barris,45,Porta,2020,5,1
2020-01-01,8,Nou Barris,45,Porta,262,5,2
2020-01-01,8,Nou Barris,45,Porta,500,5,3
2020-01-01,8,Nou Barris,45,Porta,177,5,4
2020-01-01,8,Nou Barris,45,Porta,1430,5,5
2020-01-01,8,Nou Barris,45,Porta,..,5,6
2020-01-01,8,Nou Barris,45,Porta,264,6,1
2020-01-01,8,Nou Barris,45,Porta,9,6,2
2020-01-01,8,Nou Barris,45,Porta,8,6,3
2020-01-01,8,Nou Barris,45,Porta,6,6,4
2020-01-01,8,Nou Barris,45,Porta,75,6,5
2020-01-01,8,Nou Barris,46,el Turó de la Peira,96,1,1
2020-01-01,8,Nou Barris,46,el Turó de la Peira,34,1,2
2020-01-01,8,Nou Barris,46,el Turó de la Peira,460,1,3
2020-01-01,8,Nou Barris,46,el Turó de la Peira,5,1,4
2020-01-01,8,Nou Barris,46,el Turó de la Peira,11,1,5
2020-01-01,8,Nou Barris,46,el Turó de la Peira,791,2,1
2020-01-01,8,Nou Barris,46,el Turó de la Peira,155,2,2
2020-01-01,8,Nou Barris,46,el Turó de la Peira,1167,2,3
2020-01-01,8,Nou Barris,46,el Turó de la Peira,27,2,4
2020-01-01,8,Nou Barris,46,el Turó de la Peira,1124,2,5
2020-01-01,8,Nou Barris,46,el Turó de la Peira,1698,3,1
2020-01-01,8,Nou Barris,46,el Turó de la Peira,164,3,2
2020-01-01,8,Nou Barris,46,el Turó de la Peira,489,3,3
2020-01-01,8,Nou Barris,46,el Turó de la Peira,50,3,4
2020-01-01,8,Nou Barris,46,el Turó de la Peira,1616,3,5
2020-01-01,8,Nou Barris,46,el Turó de la Peira,1490,4,1
2020-01-01,8,Nou Barris,46,el Turó de la Peira,134,4,2
2020-01-01,8,Nou Barris,46,el Turó de la Peira,276,4,3
2020-01-01,8,Nou Barris,46,el Turó de la Peira,85,4,4
2020-01-01,8,Nou Barris,46,el Turó de la Peira,1378,4,5
2020-01-01,8,Nou Barris,46,el Turó de la Peira,899,5,1
2020-01-01,8,Nou Barris,46,el Turó de la Peira,125,5,2
2020-01-01,8,Nou Barris,46,el Turó de la Peira,220,5,3
2020-01-01,8,Nou Barris,46,el Turó de la Peira,97,5,4
2020-01-01,8,Nou Barris,46,el Turó de la Peira,941,5,5
2020-01-01,8,Nou Barris,46,el Turó de la Peira,152,6,1
2020-01-01,8,Nou Barris,46,el Turó de la Peira,8,6,2
2020-01-01,8,Nou Barris,46,el Turó de la Peira,..,6,3
2020-01-01,8,Nou Barris,46,el Turó de la Peira,..,6,4
2020-01-01,8,Nou Barris,46,el Turó de la Peira,73,6,5
2020-01-01,8,Nou Barris,47,Can Peguera,32,1,1
2020-01-01,8,Nou Barris,47,Can Peguera,..,1,2
2020-01-01,8,Nou Barris,47,Can Peguera,41,1,3
2020-01-01,8,Nou Barris,47,Can Peguera,..,1,4
2020-01-01,8,Nou Barris,47,Can Peguera,..,1,5
2020-01-01,8,Nou Barris,47,Can Peguera,308,2,1
2020-01-01,8,Nou Barris,47,Can Peguera,13,2,2
2020-01-01,8,Nou Barris,47,Can Peguera,172,2,3
2020-01-01,8,Nou Barris,47,Can Peguera,9,2,4
2020-01-01,8,Nou Barris,47,Can Peguera,85,2,5
2020-01-01,8,Nou Barris,47,Can Peguera,466,3,1
2020-01-01,8,Nou Barris,47,Can Peguera,20,3,2
2020-01-01,8,Nou Barris,47,Can Peguera,75,3,3
2020-01-01,8,Nou Barris,47,Can Peguera,..,3,4
2020-01-01,8,Nou Barris,47,Can Peguera,113,3,5
2020-01-01,8,Nou Barris,47,Can Peguera,212,4,1
2020-01-01,8,Nou Barris,47,Can Peguera,22,4,2
2020-01-01,8,Nou Barris,47,Can Peguera,29,4,3
2020-01-01,8,Nou Barris,47,Can Peguera,5,4,4
2020-01-01,8,Nou Barris,47,Can Peguera,77,4,5
2020-01-01,8,Nou Barris,47,Can Peguera,107,5,1
2020-01-01,8,Nou Barris,47,Can Peguera,11,5,2
2020-01-01,8,Nou Barris,47,Can Peguera,17,5,3
2020-01-01,8,Nou Barris,47,Can Peguera,5,5,4
2020-01-01,8,Nou Barris,47,Can Peguera,53,5,5
2020-01-01,8,Nou Barris,47,Can Peguera,42,6,1
2020-01-01,8,Nou Barris,47,Can Peguera,6,6,2
2020-01-01,8,Nou Barris,47,Can Peguera,..,6,3
2020-01-01,8,Nou Barris,47,Can Peguera,..,6,4
2020-01-01,8,Nou Barris,47,Can Peguera,7,6,5
2020-01-01,8,Nou Barris,48,la Guineueta,55,1,1
2020-01-01,8,Nou Barris,48,la Guineueta,15,1,2
2020-01-01,8,Nou Barris,48,la Guineueta,422,1,3
2020-01-01,8,Nou Barris,48,la Guineueta,..,1,4
2020-01-01,8,Nou Barris,48,la Guineueta,..,1,5
2020-01-01,8,Nou Barris,48,la Guineueta,783,2,1
2020-01-01,8,Nou Barris,48,la Guineueta,156,2,2
2020-01-01,8,Nou Barris,48,la Guineueta,1594,2,3
2020-01-01,8,Nou Barris,48,la Guineueta,36,2,4
2020-01-01,8,Nou Barris,48,la Guineueta,317,2,5
2020-01-01,8,Nou Barris,48,la Guineueta,2095,3,1
2020-01-01,8,Nou Barris,48,la Guineueta,243,3,2
2020-01-01,8,Nou Barris,48,la Guineueta,802,3,3
2020-01-01,8,Nou Barris,48,la Guineueta,57,3,4
2020-01-01,8,Nou Barris,48,la Guineueta,602,3,5
2020-01-01,8,Nou Barris,48,la Guineueta,2070,4,1
2020-01-01,8,Nou Barris,48,la Guineueta,181,4,2
2020-01-01,8,Nou Barris,48,la Guineueta,486,4,3
2020-01-01,8,Nou Barris,48,la Guineueta,75,4,4
2020-01-01,8,Nou Barris,48,la Guineueta,642,4,5
2020-01-01,8,Nou Barris,48,la Guineueta,1433,5,1
2020-01-01,8,Nou Barris,48,la Guineueta,156,5,2
2020-01-01,8,Nou Barris,48,la Guineueta,418,5,3
2020-01-01,8,Nou Barris,48,la Guineueta,71,5,4
2020-01-01,8,Nou Barris,48,la Guineueta,474,5,5
2020-01-01,8,Nou Barris,48,la Guineueta,166,6,1
2020-01-01,8,Nou Barris,48,la Guineueta,14,6,2
2020-01-01,8,Nou Barris,48,la Guineueta,..,6,3
2020-01-01,8,Nou Barris,48,la Guineueta,..,6,4
2020-01-01,8,Nou Barris,48,la Guineueta,30,6,5
2020-01-01,8,Nou Barris,49,Canyelles,26,1,1
2020-01-01,8,Nou Barris,49,Canyelles,5,1,2
2020-01-01,8,Nou Barris,49,Canyelles,202,1,3
2020-01-01,8,Nou Barris,49,Canyelles,..,1,5
2020-01-01,8,Nou Barris,49,Canyelles,529,2,1
2020-01-01,8,Nou Barris,49,Canyelles,54,2,2
2020-01-01,8,Nou Barris,49,Canyelles,1020,2,3
2020-01-01,8,Nou Barris,49,Canyelles,13,2,4
2020-01-01,8,Nou Barris,49,Canyelles,96,2,5
2020-01-01,8,Nou Barris,49,Canyelles,1228,3,1
2020-01-01,8,Nou Barris,49,Canyelles,113,3,2
2020-01-01,8,Nou Barris,49,Canyelles,443,3,3
2020-01-01,8,Nou Barris,49,Canyelles,24,3,4
2020-01-01,8,Nou Barris,49,Canyelles,197,3,5
2020-01-01,8,Nou Barris,49,Canyelles,771,4,1
2020-01-01,8,Nou Barris,49,Canyelles,64,4,2
2020-01-01,8,Nou Barris,49,Canyelles,187,4,3
2020-01-01,8,Nou Barris,49,Canyelles,23,4,4
2020-01-01,8,Nou Barris,49,Canyelles,146,4,5
2020-01-01,8,Nou Barris,49,Canyelles,482,5,1
2020-01-01,8,Nou Barris,49,Canyelles,52,5,2
2020-01-01,8,Nou Barris,49,Canyelles,112,5,3
2020-01-01,8,Nou Barris,49,Canyelles,14,5,4
2020-01-01,8,Nou Barris,49,Canyelles,141,5,5
2020-01-01,8,Nou Barris,49,Canyelles,110,6,1
2020-01-01,8,Nou Barris,49,Canyelles,5,6,2
2020-01-01,8,Nou Barris,49,Canyelles,..,6,3
2020-01-01,8,Nou Barris,49,Canyelles,8,6,5
2020-01-01,8,Nou Barris,50,les Roquetes,38,1,1
2020-01-01,8,Nou Barris,50,les Roquetes,15,1,2
2020-01-01,8,Nou Barris,50,les Roquetes,467,1,3
2020-01-01,8,Nou Barris,50,les Roquetes,..,1,4
2020-01-01,8,Nou Barris,50,les Roquetes,11,1,5
2020-01-01,8,Nou Barris,50,les Roquetes,1056,2,1
